kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9777251,K02600.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.33255700,2.20000e-05,-2.20000e-05,132.0555000,4.90000e-03,-4.90000e-03,0.5200,0.12,-0.12,3.6557,,,126,,,1.30,0.35,-0.35,1677.0,,,,,,31.70,,,5539.00,200.00,-200.00,4.360,0.300,-0.300,1.1300,0.3000,-0.3000,294.535160,46.506149,15.053
7531677,K02601.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.62225000,6.90000e-05,-6.90000e-05,131.8534000,7.80000e-03,-7.80000e-03,0.6600,0.18,-0.18,3.2268,,,50,,,0.99,0.43,-0.43,1625.0,,,,,,17.90,,,6392.00,163.00,-163.00,4.280,0.300,-0.300,1.2900,0.5600,-0.5600,292.994690,43.180672,13.915
7670943,K00269.01,Kepler-1713 b,CONFIRMED,CANDIDATE,,,,,,18.01134000,2.20000e-04,-2.20000e-04,185.0994000,4.00000e-03,-4.00000e-03,0.8110,0.10,-0.10,6.5309,,,112,,,1.47,0.12,-0.12,826.0,,,,,,70.50,,,6364.00,50.00,-50.00,4.330,0.100,-0.100,1.2600,0.1000,-0.1000,287.345730,43.378391,10.927
10068659,K02602.01,Kepler-1287 b,CONFIRMED,NOT DISPOSITIONED,,,,,,11.47685000,2.70000e-04,-2.70000e-04,139.6375000,8.50000e-03,-8.50000e-03,0.5900,0.53,-0.53,3.2937,,,201,,,1.40,0.59,-0.59,818.0,,,,,,18.40,,,6037.00,96.00,-96.00,4.500,0.300,-0.300,0.9500,0.3600,-0.3600,289.134670,47.062988,15.051
2443393,K02603.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,73.69840000,3.50000e-03,-3.50000e-03,202.8510000,1.70000e-02,-1.70000e-02,0.8480,0.10,-0.10,11.4897,,,113,,,1.32,,,465.0,,,,,,21.10,,,5994.00,,,4.390,,,1.0750,,,291.457550,37.742935,12.643
9886361,K02732.03,Kepler-403 c,CONFIRMED,CANDIDATE,,,,,,54.28091000,5.30000e-04,-5.30000e-04,140.7160000,6.30000e-03,-6.30000e-03,0.6100,0.94,-0.94,5.4166,,,152,,,1.35,0.75,-0.75,529.0,,,,,,21.50,,,6303.00,69.00,-69.00,4.440,0.300,-0.300,1.0600,0.4100,-0.4100,289.921450,46.744560,12.805
5953297,K02733.01,Kepler-1688 b,CONFIRMED,CANDIDATE,,,,,,5.62004700,2.80000e-05,-2.80000e-05,132.9542000,3.50000e-03,-3.50000e-03,1.0000,0.43,-0.43,2.4500,,,217,,,2.30,4.30,-4.30,740.0,,,,,,30.50,,,4797.00,71.00,-71.00,4.620,0.300,-0.300,0.7000,1.3000,-1.3000,289.553010,41.297852,14.009
7659389,K02734.01,Kepler-1872 b,CONFIRMED,CANDIDATE,,,,,,3.82590400,1.60000e-05,-1.60000e-05,132.1994000,3.20000e-03,-3.20000e-03,0.9600,0.20,-0.20,1.6384,,,888,,,3.70,1.30,-1.30,969.0,,,,,,29.20,,,5029.00,200.00,-200.00,4.510,0.300,-0.300,0.9000,0.3000,-0.3000,281.049160,43.322601,15.768
12314973,K00279.02,Kepler-450 c,CONFIRMED,CANDIDATE,,,,,,15.41312100,4.10000e-05,-4.10000e-05,136.9402000,1.90000e-03,-1.90000e-03,0.9000,0.28,-0.28,6.6711,,,249,,,2.50,0.77,-0.77,905.0,,,,,,96.00,,,6418.00,66.00,-66.00,4.280,0.300,-0.300,1.3100,0.4000,-0.4000,295.486510,51.013500,11.684
9472074,K02735.01,Kepler-1873 b,CONFIRMED,CANDIDATE,,,,,,0.55884060,1.20000e-06,-1.20000e-06,131.5798800,9.80000e-04,-9.80000e-04,0.4800,0.67,-0.67,0.8406,,,290,,,1.19,0.55,-0.55,1684.0,,,,,,29.80,,,5046.00,88.00,-88.00,4.660,0.300,-0.300,0.6900,0.1800,-0.1800,294.596560,46.048302,15.600
10842192,K02736.01,Kepler-1329 b,CONFIRMED,CANDIDATE,,,,,,9.33644500,3.80000e-05,-3.80000e-05,140.6810000,2.90000e-03,-2.90000e-03,0.7100,0.93,-0.93,2.3220,,,1009,,,2.00,1.00,-1.00,553.0,,,,,,28.70,,,4445.00,83.00,-83.00,4.690,0.300,-0.300,0.5890,0.0170,-0.0170,281.647740,48.271049,15.911
6614629,K02737.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.52661718,7.60000e-07,-7.60000e-07,131.4958100,6.10000e-04,-6.10000e-04,0.4400,0.84,-0.84,1.1290,,,60,,,0.81,0.52,-0.52,2291.0,,,,,,45.60,,,5628.00,80.00,-80.00,4.360,0.300,-0.300,1.0200,0.4200,-0.4200,294.253390,42.062382,12.428
6630943,K02738.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.69040680,1.10000e-06,-1.10000e-06,131.7286700,8.40000e-04,-8.40000e-04,0.1000,0.81,-0.81,1.7126,,,218,,,1.17,0.88,-0.88,1751.0,,,,,,52.10,,,5220.00,78.00,-78.00,4.510,0.300,-0.300,0.8100,0.5300,-0.5300,298.031040,42.052479,14.606
4831728,K02739.01,Kepler-1330 b,CONFIRMED,CANDIDATE,,,,,,10.10767400,5.60000e-05,-5.60000e-05,135.1091000,4.00000e-03,-4.00000e-03,0.8600,0.98,-0.98,3.6675,,,324,,,1.90,1.30,-1.30,789.0,,,,,,28.00,,,5643.00,136.00,-136.00,4.500,0.300,-0.300,0.8900,0.4400,-0.4400,290.576720,39.956890,15.017
4831728,K02739.02,,CANDIDATE,CANDIDATE,,,,,,7.09569300,8.50000e-05,-8.50000e-05,134.9946000,8.20000e-03,-8.20000e-03,0.1200,0.80,-0.80,3.3617,,,112,,,0.90,0.61,-0.61,885.0,,,,,,11.00,,,5643.00,136.00,-136.00,4.500,0.300,-0.300,0.8900,0.4400,-0.4400,290.576720,39.956890,15.017
4138951,K02866.01,Kepler-1373 b,CONFIRMED,CANDIDATE,,,,,,1.29124580,6.30000e-06,-6.30000e-06,131.9838000,2.90000e-03,-2.90000e-03,0.0200,0.18,-0.18,2.0291,,,66,,,0.86,0.48,-0.48,1895.0,,,,,,16.70,,,6376.00,90.00,-90.00,4.430,0.300,-0.300,1.0900,0.2700,-0.2700,285.752040,39.249210,14.135
9899181,K02867.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.33254720,5.90000e-06,-5.90000e-06,132.0592000,2.50000e-03,-2.50000e-03,0.1200,0.77,-0.77,3.1847,,,28,,,0.39,,,1231.0,,,,,,23.40,,,4636.00,,,4.526,,,0.7610,,,295.150510,46.772305,12.912
9899181,K02867.02,,CANDIDATE,CANDIDATE,,,,,,18.94000000,1.10000e-03,-1.10000e-03,139.0120000,4.00000e-02,-4.00000e-02,0.5100,0.91,-0.91,5.6448,,,9,,,0.24,,,507.0,,,,,,2.90,,,4636.00,,,4.526,,,0.7610,,,295.150510,46.772305,12.912
8884274,K02868.01,Kepler-1374 b,CONFIRMED,CANDIDATE,,,,,,10.65279700,7.20000e-05,-7.20000e-05,136.0855000,5.30000e-03,-5.30000e-03,0.4400,0.81,-0.81,2.7244,,,888,,,1.70,1.20,-1.20,595.0,,,,,,22.90,,,5392.00,200.00,-200.00,4.880,0.300,-0.300,0.5700,0.3000,-0.3000,291.349980,45.172272,15.970
7767162,K02869.01,Kepler-1375 b,CONFIRMED,CANDIDATE,,,,,,3.30042600,2.00000e-05,-2.00000e-05,133.5617000,4.40000e-03,-4.40000e-03,0.2000,0.79,-0.79,4.6413,,,102,,,1.22,0.69,-0.69,1450.0,,,,,,28.80,,,6260.00,104.00,-104.00,4.300,0.300,-0.300,1.2400,0.4800,-0.4800,296.293550,43.403271,13.749
4861791,K02870.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.62955000,1.20000e-04,-1.20000e-04,136.8580000,1.70000e-02,-1.70000e-02,0.9700,0.17,-0.17,4.5055,,,299,,,1.66,0.80,-0.80,795.0,,,,,,12.10,,,5605.00,200.00,-200.00,4.820,0.300,-0.300,0.6400,0.3000,-0.3000,298.039310,39.901939,15.957
10793172,K02871.01,Kepler-1693 b,CONFIRMED,CANDIDATE,,,,,,12.10001000,1.10000e-04,-1.10000e-04,143.0375000,6.30000e-03,-6.30000e-03,0.2000,0.81,-0.81,3.4149,,,178,,,1.10,0.67,-0.67,723.0,,,,,,16.10,,,5677.00,90.00,-90.00,4.560,0.300,-0.300,0.8400,0.3900,-0.3900,290.201630,48.185822,14.754
8703887,K00287.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,14.17097020,5.60000e-06,-5.60000e-06,175.6071900,2.60000e-04,-2.60000e-04,0.0290,0.10,-0.10,3.6718,,,12899,,,22.00,,,1368.0,,,,,,421.40,,,8620.00,,,4.223,,,1.9800,,,296.935000,44.850269,11.054
10793172,K02871.02,Kepler-1693 c,CONFIRMED,CANDIDATE,,,,,,5.36371700,4.20000e-05,-4.20000e-05,134.6491000,5.30000e-03,-5.30000e-03,0.0300,0.28,-0.28,2.7624,,,120,,,0.89,0.60,-0.60,947.0,,,,,,14.60,,,5677.00,90.00,-90.00,4.560,0.300,-0.300,0.8400,0.3900,-0.3900,290.201630,48.185822,14.754
7136729,K02872.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.17319900,1.40000e-05,-1.40000e-05,133.3805000,2.70000e-03,-2.70000e-03,0.3700,0.80,-0.80,2.4992,,,122,,,0.99,0.73,-0.73,1140.0,,,,,,23.90,,,5417.00,75.00,-75.00,4.430,0.300,-0.300,0.9100,0.5000,-0.5000,296.886540,42.655079,14.162
5621586,K02415.01,Kepler-1836 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.25408000,1.10000e-04,-1.10000e-04,133.7379000,8.40000e-03,-8.40000e-03,0.4700,0.83,-0.83,2.9170,,,402,,,1.82,0.65,-0.65,1000.0,,,,,,26.00,,,5874.00,200.00,-200.00,4.560,0.300,-0.300,0.8900,0.3000,-0.3000,292.315120,40.838821,15.659
9210387,K02416.01,Kepler-1837 b,CONFIRMED,NOT DISPOSITIONED,,,,,,5.90577000,1.20000e-04,-1.20000e-04,131.5753000,7.60000e-03,-7.60000e-03,0.9100,0.24,-0.24,2.4728,,,190,,,1.55,0.78,-0.78,990.0,,,,,,16.50,,,5938.00,120.00,-120.00,4.520,0.300,-0.300,0.9200,0.4400,-0.4400,288.207640,45.683479,15.466
9654468,K02417.01,Kepler-1684 b,CONFIRMED,NOT DISPOSITIONED,,,,,,47.70870000,2.50000e-03,-2.50000e-03,146.2880000,2.50000e-02,-2.50000e-02,0.8800,0.15,-0.15,5.4563,,,1221,,,2.96,,,337.0,,,,,,25.40,,,4300.00,,,4.553,,,0.7080,,,294.005430,46.310692,16.220
10027247,K02418.01,Kepler-1229 b,CONFIRMED,NOT DISPOSITIONED,,,,,,86.82990000,2.30000e-03,-2.30000e-03,189.2571000,8.60000e-03,-8.60000e-03,0.8100,0.53,-0.53,5.2587,,,813,,,1.66,0.67,-0.67,228.0,,,,,,18.50,,,4013.00,200.00,-200.00,4.740,0.300,-0.300,0.5200,0.0290,-0.0290,297.486690,46.996712,15.474
6343170,K02419.01,Kepler-1230 b,CONFIRMED,NOT DISPOSITIONED,,,,,,9.95699000,8.20000e-04,-8.20000e-04,136.5820000,1.00000e-02,-1.00000e-02,0.9600,0.19,-0.19,4.1316,,,537,,,3.30,1.60,-1.60,934.0,,,,,,14.80,,,6144.00,105.00,-105.00,4.380,0.300,-0.300,1.1000,0.4800,-0.4800,283.264500,41.711449,15.309
7107802,K02420.01,Kepler-1231 b,CONFIRMED,NOT DISPOSITIONED,,,,,,10.41729000,2.30000e-04,-2.30000e-04,137.4562000,8.00000e-03,-8.00000e-03,0.4500,0.68,-0.68,4.2370,,,206,,,1.27,0.72,-0.72,788.0,,,,,,35.20,,,5817.00,92.00,-92.00,4.540,0.300,-0.300,0.8800,0.4900,-0.4900,288.588350,42.605659,14.746
8838950,K02421.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.27039500,4.40000e-05,-4.40000e-05,133.5572000,5.70000e-03,-5.70000e-03,0.8400,0.19,-0.19,2.3346,,,93,,,0.72,0.07,-0.07,998.0,,,,,,15.90,,,4848.00,68.00,-68.00,4.670,0.300,-0.300,0.6540,0.0180,-0.0180,298.419310,45.071442,14.363
11360805,K02422.01,Kepler-1232 b,CONFIRMED,NOT DISPOSITIONED,,,,,,26.78372000,3.60000e-04,-3.60000e-04,140.7545000,6.80000e-03,-6.80000e-03,0.2600,0.43,-0.43,4.5519,,,352,,,1.70,0.83,-0.83,563.0,,,,,,20.90,,,5413.00,96.00,-96.00,4.430,0.300,-0.300,0.9100,0.4400,-0.4400,296.550050,49.102322,14.803
9845898,K02423.01,Kepler-1233 b,CONFIRMED,NOT DISPOSITIONED,,,,,,45.12570000,1.50000e-03,-1.50000e-03,165.4230000,1.30000e-02,-1.30000e-02,0.3000,0.67,-0.67,6.8671,,,324,,,2.09,0.70,-0.70,598.0,,,,,,19.00,,,6495.00,141.00,-141.00,4.400,0.300,-0.300,1.1500,0.3700,-0.3700,297.375090,46.662209,14.689
11752906,K00253.02,Kepler-2000 c,CONFIRMED,CANDIDATE,,,,,,20.61867000,2.60000e-04,-2.60000e-04,145.5057000,6.30000e-03,-6.30000e-03,0.4800,0.50,-0.50,3.2054,,,491,,,1.18,0.21,-0.21,372.0,,,,,,15.40,,,4047.00,102.00,-102.00,4.740,0.300,-0.300,0.5220,0.0130,-0.0130,285.574340,49.962269,15.254
12453581,K02424.01,Kepler-1234 b,CONFIRMED,NOT DISPOSITIONED,,,,,,11.93999000,2.80000e-04,-2.80000e-04,136.5678000,8.80000e-03,-8.80000e-03,0.9650,0.10,-0.10,4.2075,,,741,,,2.60,1.50,-1.50,602.0,,,,,,17.20,,,5010.00,97.00,-97.00,4.640,0.300,-0.300,0.6900,0.3900,-0.3900,287.522030,51.375858,15.912
11922678,K02425.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,3.51290900,1.40000e-05,-1.40000e-05,133.7878000,2.40000e-03,-2.40000e-03,0.0270,0.10,-0.10,3.0714,,,95,,,1.19,0.59,-0.59,1461.0,,,,,,25.00,,,6466.00,100.00,-100.00,4.310,0.300,-0.300,1.2600,0.4900,-0.4900,295.962830,50.240250,13.510
8081899,K02426.01,Kepler-1235 b,CONFIRMED,NOT DISPOSITIONED,,,,,,4.16069300,6.90000e-05,-6.90000e-05,132.2652000,5.60000e-03,-5.60000e-03,0.7500,0.27,-0.27,2.3678,,,86,,,0.79,0.17,-0.17,961.0,,,,,,16.60,,,5461.00,71.00,-71.00,4.600,0.300,-0.300,0.7800,0.1500,-0.1500,284.903020,43.953960,13.889
10189557,K02427.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.93101700,1.70000e-05,-1.70000e-05,131.9266000,4.20000e-03,-4.20000e-03,0.6200,0.69,-0.69,2.1703,,,254,,,1.53,0.96,-0.96,1203.0,,,,,,17.90,,,5551.00,86.00,-86.00,4.450,0.300,-0.300,0.9200,0.3600,-0.3600,283.027250,47.249882,15.484
9019191,K02604.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,14.43325000,2.70000e-04,-2.70000e-04,143.6127000,7.00000e-03,-7.00000e-03,0.1400,0.97,-0.97,2.3375,,,438,,,1.33,0.52,-0.52,538.0,,,,,,16.20,,,4884.00,68.00,-68.00,4.680,0.300,-0.300,0.6540,0.0190,-0.0190,290.824370,45.355019,15.323
10407221,K02605.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.93373780,5.40000e-06,-5.40000e-06,131.5208000,3.80000e-03,-3.80000e-03,0.0180,0.10,-0.10,4.9092,,,413,,,1.23,0.54,-0.54,1297.0,,,,,,79.80,,,4662.00,63.00,-63.00,4.650,0.300,-0.300,0.6360,0.0160,-0.0160,292.844480,47.550419,15.647
5991936,K02606.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,6.09737700,5.50000e-05,-5.50000e-05,133.3220000,6.50000e-03,-6.50000e-03,0.3100,0.89,-0.89,3.3208,,,402,,,2.90,2.00,-2.00,1688.0,,,,,,16.10,,,8853.00,200.00,-200.00,4.360,0.300,-0.300,1.4800,0.8200,-0.8200,299.548650,41.241371,13.424
5095635,K02607.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.75445520,6.20000e-06,-6.20000e-06,134.9816700,6.70000e-04,-6.70000e-04,0.8400,0.41,-0.41,0.7958,,,207,,,1.46,0.50,-0.50,1943.0,,,,,,42.40,,,5886.00,88.00,-88.00,4.530,0.300,-0.300,0.9000,0.2800,-0.2800,290.684690,40.255451,14.482
6269070,K02608.01,Kepler-1288 b,CONFIRMED,NOT DISPOSITIONED,,,,,,2.76121000,4.20000e-05,-4.20000e-05,131.6090000,4.80000e-03,-4.80000e-03,0.9080,0.10,-0.10,3.9345,,,83,,,1.31,,,1413.0,,,,,,21.70,,,6030.00,,,4.376,,,1.1000,,,285.713500,41.605885,13.321
6705137,K02609.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.59725300,2.50000e-05,-2.50000e-05,131.8672000,2.80000e-03,-2.80000e-03,0.0300,0.17,-0.17,1.8138,,,187,,,1.18,0.73,-0.73,973.0,,,,,,17.30,,,5799.00,98.00,-98.00,4.530,0.300,-0.300,0.8800,0.3600,-0.3600,295.433750,42.167660,14.626
2305866,K02610.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,24.10608000,4.40000e-04,-4.40000e-04,145.9780000,1.30000e-02,-1.30000e-02,0.1900,0.91,-0.91,10.0209,,,92,,,1.11,,,720.0,,,,,,17.80,,,6210.00,,,4.353,,,1.1880,,,292.093320,37.613480,12.605
8885673,K02611.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,1.22872520,2.30000e-06,-2.30000e-06,133.4971000,1.10000e-03,-1.10000e-03,0.0300,0.14,-0.14,1.1169,,,539,,,1.55,0.72,-0.72,1255.0,,,,,,34.00,,,4858.00,72.00,-72.00,4.610,0.300,-0.300,0.6860,0.0190,-0.0190,291.853180,45.110920,15.760
6528464,K00270.01,Kepler-449 b,CONFIRMED,CANDIDATE,,,,,,12.58250000,1.40000e-04,-1.40000e-04,175.0152000,3.90000e-03,-3.90000e-03,0.7890,0.10,-0.10,6.4462,,,125,,,1.80,0.23,-0.23,919.0,,,,,,65.60,,,5552.00,55.00,-55.00,4.080,0.100,-0.100,1.4600,0.1900,-0.1900,293.732820,41.900829,11.411
9602613,K02612.01,Kepler-1994 b,CONFIRMED,CANDIDATE,,,,,,4.61226400,2.70000e-05,-2.70000e-05,133.8588000,3.30000e-03,-3.30000e-03,0.3300,0.90,-0.90,2.7260,,,32,,,0.51,0.30,-0.30,1018.0,,,,,,16.60,,,5450.00,59.00,-59.00,4.430,0.300,-0.300,0.9200,0.4000,-0.4000,297.148830,46.296951,11.830
9602613,K02612.02,,CANDIDATE,CANDIDATE,,,,,,7.57305600,5.70000e-05,-5.70000e-05,131.9382000,4.90000e-03,-4.90000e-03,0.7000,0.99,-0.99,2.6164,,,34,,,0.56,0.31,-0.31,863.0,,,,,,13.20,,,5450.00,59.00,-59.00,4.430,0.300,-0.300,0.9200,0.4000,-0.4000,297.148830,46.296951,11.830
9712350,K02613.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,51.57394000,9.80000e-04,-9.80000e-04,158.0612000,6.60000e-03,-6.60000e-03,0.8100,0.83,-0.83,2.6623,,,953,,,2.60,2.00,-2.00,399.0,,,,,,17.30,,,5311.00,110.00,-110.00,4.620,0.300,-0.300,0.7500,0.5000,-0.5000,292.703430,46.415871,15.960
5807769,K02614.01,Kepler-1289 b,CONFIRMED,FALSE POSITIVE,,,,,,7.99025100,6.10000e-05,-6.10000e-05,132.2681000,5.50000e-03,-5.50000e-03,0.9400,0.51,-0.51,3.2137,,,181,,,1.58,0.66,-0.66,895.0,,,,,,18.90,,,5956.00,92.00,-92.00,4.520,0.300,-0.300,0.9200,0.3100,-0.3100,296.388820,41.040569,14.590
8025596,K02615.01,Kepler-1290 b,CONFIRMED,NOT DISPOSITIONED,,,,,,4.69515300,8.80000e-05,-8.80000e-05,133.9317000,6.30000e-03,-6.30000e-03,0.6900,0.52,-0.52,2.8619,,,279,,,1.65,0.71,-0.71,1079.0,,,,,,17.10,,,5969.00,117.00,-117.00,4.520,0.300,-0.300,0.9200,0.3800,-0.3800,290.685240,43.859638,15.711
3336765,K02740.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.84486600,4.50000e-06,-4.50000e-06,132.1583000,1.40000e-03,-1.40000e-03,0.3000,0.70,-0.70,1.7162,,,100,,,1.09,0.64,-0.64,1644.0,,,,,,26.80,,,6180.00,85.00,-85.00,4.390,0.300,-0.300,1.0900,0.5100,-0.5100,289.955810,38.463631,13.617
5513893,K02741.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.75510230,2.60000e-06,-2.60000e-06,131.8143000,1.90000e-03,-1.90000e-03,0.0900,0.69,-0.69,3.0218,,,52,,,0.65,0.30,-0.30,2002.0,,,,,,36.50,,,5973.00,77.00,-77.00,4.520,0.300,-0.300,0.9200,0.3100,-0.3100,284.369020,40.718491,13.009
5980208,K02742.01,Kepler-1331 b,CONFIRMED,CANDIDATE,,,,,,0.78916220,1.60000e-06,-1.60000e-06,131.5039000,1.00000e-03,-1.00000e-03,0.6500,0.78,-0.78,0.9263,,,236,,,0.91,0.27,-0.27,1176.0,,,,,,29.60,,,4246.00,65.00,-65.00,4.720,0.300,-0.300,0.5520,0.0110,-0.0110,297.073790,41.224480,15.031
8095441,K02743.01,Kepler-1332 b,CONFIRMED,CANDIDATE,,,,,,11.87457800,4.60000e-05,-4.60000e-05,140.2107000,2.60000e-03,-2.60000e-03,0.3600,0.80,-0.80,2.0055,,,232,,,1.27,0.84,-0.84,724.0,,,,,,24.90,,,5642.00,71.00,-71.00,4.560,0.300,-0.300,0.8400,0.3900,-0.3900,291.028590,43.913670,13.756
4141376,K00280.01,Kepler-1655 b,CONFIRMED,CANDIDATE,,,,,,11.87291400,2.30000e-05,-2.30000e-05,180.8946800,6.40000e-04,-6.40000e-04,0.8800,0.10,-0.10,2.4865,,,347,,,2.53,0.33,-0.33,899.0,,,,,,153.50,,,5975.00,59.00,-59.00,4.280,0.100,-0.100,1.1700,0.1400,-0.1400,286.689450,39.211910,11.072
5881813,K02744.01,Kepler-1333 b,CONFIRMED,CANDIDATE,,,,,,109.64811000,8.40000e-04,-8.40000e-04,190.6696000,4.90000e-03,-4.90000e-03,0.0200,0.12,-0.12,6.2610,,,1122,,,2.70,1.50,-1.50,344.0,,,,,,31.70,,,5664.00,82.00,-82.00,4.570,0.300,-0.300,0.8300,0.2300,-0.2300,293.527560,41.111439,15.162
12456601,K02745.01,Kepler-1334 b,CONFIRMED,CANDIDATE,,,,,,15.64586400,9.10000e-05,-9.10000e-05,146.0488000,4.10000e-03,-4.10000e-03,0.2200,1.00,-1.00,4.0444,,,646,,,2.20,1.50,-1.50,699.0,,,,,,29.40,,,5866.00,112.00,-112.00,4.540,0.300,-0.300,0.8900,0.4300,-0.4300,289.311490,51.320862,15.241
5302643,K02746.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,69.20094000,4.90000e-04,-4.90000e-04,145.9458000,4.80000e-03,-4.80000e-03,1.1800,0.93,-0.93,3.8301,,,2080,,,35.00,21.00,-21.00,593.0,,,,,,30.80,,,7048.00,170.00,-170.00,4.330,0.300,-0.300,1.3400,0.4300,-0.4300,298.419340,40.440819,15.329
6586746,K02747.01,Kepler-1335 b,CONFIRMED,CANDIDATE,,,,,,6.26407000,3.00000e-05,-3.00000e-05,132.8281000,3.30000e-03,-3.30000e-03,0.6500,0.73,-0.73,2.4274,,,444,,,1.60,1.60,-1.60,758.0,,,,,,24.10,,,4969.00,81.00,-81.00,4.590,0.300,-0.300,0.7200,0.6900,-0.6900,284.838410,42.070431,15.329
9962455,K02748.01,Kepler-1336 b,CONFIRMED,CANDIDATE,,,,,,23.19899000,2.30000e-04,-2.30000e-04,142.6115000,6.70000e-03,-6.70000e-03,0.0300,0.15,-0.15,10.1499,,,250,,,1.30,1.10,-1.10,583.0,,,,,,33.10,,,5694.00,90.00,-90.00,4.570,0.300,-0.300,0.8400,0.5900,-0.5900,296.277710,46.899860,14.056
6364276,K02873.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.24390300,6.80000e-05,-6.80000e-05,132.7021000,9.20000e-03,-9.20000e-03,0.0200,0.15,-0.15,9.0830,,,166,,,0.67,0.32,-0.32,611.0,,,,,,23.80,,,4171.00,71.00,-71.00,4.730,0.300,-0.300,0.5410,0.0110,-0.0110,291.898930,41.744492,15.290
9149789,K02874.01,,CANDIDATE,CANDIDATE,,,,,,0.35251785,7.10000e-07,-7.10000e-07,132.0126300,6.80000e-04,-6.80000e-04,0.2400,0.69,-0.69,1.0127,,,181,,,1.05,0.41,-0.41,2265.0,,,,,,40.50,,,5484.00,71.00,-71.00,4.590,0.300,-0.300,0.7900,0.1800,-0.1800,289.858890,45.503841,14.867
12170648,K02875.01,,CANDIDATE,CANDIDATE,,,,,,0.29969938,3.80000e-07,-3.80000e-07,132.0136900,3.50000e-04,-3.50000e-04,0.8400,0.57,-0.57,0.7371,,,354,,,1.80,1.20,-1.20,2235.0,,,,,,64.00,,,5159.00,77.00,-77.00,4.550,0.300,-0.300,0.7700,0.5000,-0.5000,296.963810,50.745380,14.828
4367854,K02876.01,,CANDIDATE,CANDIDATE,,,,,,5.19519900,3.80000e-05,-3.80000e-05,133.3445000,5.90000e-03,-5.90000e-03,0.8700,0.76,-0.76,2.0635,,,327,,,1.60,1.60,-1.60,836.0,,,,,,13.80,,,5058.00,69.00,-69.00,4.570,0.300,-0.300,0.7400,0.6700,-0.6700,292.379030,39.435841,14.937
7019524,K02877.01,Kepler-1376 b,CONFIRMED,CANDIDATE,,,,,,5.30877400,3.60000e-05,-3.60000e-05,134.2456000,4.60000e-03,-4.60000e-03,0.1400,0.78,-0.78,3.1013,,,136,,,1.06,0.82,-0.82,1032.0,,,,,,18.00,,,5880.00,124.00,-124.00,4.490,0.300,-0.300,0.9300,0.5700,-0.5700,286.958440,42.541382,14.699
5106313,K02878.01,Kepler-1694 b,CONFIRMED,CANDIDATE,,,,,,3.89523300,1.70000e-05,-1.70000e-05,131.8589000,2.60000e-03,-2.60000e-03,0.2300,0.77,-0.77,1.6896,,,205,,,0.96,0.49,-0.49,866.0,,,,,,18.10,,,5038.00,64.00,-64.00,4.660,0.300,-0.300,0.6800,0.1200,-0.1200,293.793580,40.240929,14.756
7051984,K02879.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.33907090,5.50000e-06,-5.50000e-06,131.8667800,7.60000e-04,-7.60000e-04,0.3140,0.10,-0.10,1.1581,,,42,,,1.43,0.20,-0.20,3560.0,,,,,,45.40,,,5601.00,92.00,-92.00,3.860,0.300,-0.300,2.0800,0.2900,-0.2900,296.701900,42.508652,12.771
